simulation,nct_id,rank,simulated_score
779,NCT02744196,2,14.65138943517927
779,NCT02057250,3,3.038184869900517
780,NCT00996203,1,45.522907888906296
780,NCT02744196,2,8.020053758863641
780,NCT02057250,3,0.0
781,NCT00996203,1,46.154118059878954
781,NCT02744196,2,12.663482196041356
781,NCT02057250,3,3.4739997065959933
782,NCT00996203,1,48.7235195511805
782,NCT02744196,2,9.205082125365358
782,NCT02057250,3,0.5934726748653265
783,NCT00996203,1,49.14253227140853
783,NCT02744196,2,11.623652356220541
783,NCT02057250,3,0.0
784,NCT00996203,1,41.93619142261559
784,NCT02744196,2,17.764393382964652
784,NCT02057250,3,5.3349322925869105
785,NCT00996203,1,49.67149956049295
785,NCT02744196,2,7.580201498020502
785,NCT02057250,3,0.0
786,NCT00996203,1,45.227945053887595
786,NCT02744196,2,11.01471657142744
786,NCT02057250,3,4.805929673754454
787,NCT00996203,1,43.09883970782552
787,NCT02744196,2,11.99495305605502
787,NCT02057250,3,0.22277524719174213
788,NCT00996203,1,48.120456603263136
788,NCT02744196,2,8.972270885331797
788,NCT02057250,3,0.0
789,NCT00996203,1,43.86298614988657
789,NCT02744196,2,16.82924070537333
789,NCT02057250,3,4.107510151555577
790,NCT00996203,1,49.79944700807827
790,NCT02744196,2,9.869403861808458
790,NCT02057250,3,0.0
791,NCT00996203,1,43.48535866591447
791,NCT02744196,2,9.06054475688165
791,NCT02057250,3,0.502046604307615
792,NCT00996203,1,49.97107722414984
792,NCT02744196,2,13.572787064994923
792,NCT02057250,3,2.8680313487572593
793,NCT00996203,1,44.695160779280464
793,NCT02744196,2,13.925587998266368
793,NCT02057250,3,0.0
794,NCT00996203,1,49.15532043394018
794,NCT02744196,2,11.93187368815548
794,NCT02057250,3,0.0
795,NCT00996203,1,53.97595992853594
795,NCT02744196,2,11.231561239108292
795,NCT02057250,3,1.7203479543408533
796,NCT00996203,1,46.40190094717151
796,NCT02744196,2,14.777793639143146
796,NCT02057250,3,0.0
797,NCT00996203,1,49.297363724364054
797,NCT02744196,2,17.675615728097302
797,NCT02057250,3,7.759706662876346
798,NCT00996203,1,48.42401686195409
798,NCT02744196,2,13.960506852773918
798,NCT02057250,3,2.943582795280796
799,NCT00996203,1,49.536604133889476
799,NCT02744196,2,8.831270329368268
799,NCT02057250,3,0.0
800,NCT00996203,1,52.40396045577855
800,NCT02744196,2,10.433508376938082
800,NCT02057250,3,0.0
801,NCT00996203,1,43.707681214798406
801,NCT02744196,2,11.162218510495148
801,NCT02057250,3,4.007951670343215
802,NCT00996203,1,43.320772411021906
802,NCT02744196,2,10.781273975459266
802,NCT02057250,3,0.0
803,NCT00996203,1,46.47519950167231
803,NCT02744196,2,11.964519162551147
803,NCT02057250,3,0.0
804,NCT00996203,1,43.45374387443795
804,NCT02744196,2,5.625591053021826
804,NCT02057250,3,0.0
805,NCT00996203,1,46.1666065722935
805,NCT02744196,2,9.335690500177153
805,NCT02057250,3,0.985338776596576
806,NCT00996203,1,45.033159151952184
806,NCT02744196,2,10.689310759321415
806,NCT02057250,3,0.0
807,NCT00996203,1,45.324076715459256
807,NCT02744196,2,17.76558614683309
807,NCT02057250,3,7.608314276153531
808,NCT00996203,1,48.4168610129564
808,NCT02744196,2,12.654136955077377
808,NCT02057250,3,0.09609316789277386
809,NCT00996203,1,54.83400510857028
809,NCT02744196,2,5.999452663616028
809,NCT02057250,3,0.0
810,NCT00996203,1,47.73050017382612
810,NCT02744196,2,16.226238158011043
810,NCT02057250,3,3.35396510072484
811,NCT00996203,1,49.09202094291819
811,NCT02744196,2,15.891849953674711
811,NCT02057250,3,4.231608272099471
812,NCT00996203,1,53.19305893068203
812,NCT02744196,2,18.53179101988856
812,NCT02057250,3,8.734481651534644
813,NCT00996203,1,43.75564591627486
813,NCT02744196,2,14.957558305533137
813,NCT02057250,3,7.652955373792393
814,NCT00996203,1,47.11619511938989
814,NCT02744196,2,7.735396403234775
814,NCT02057250,3,0.0
815,NCT00996203,1,45.78172787812619
815,NCT02744196,2,12.798012140875537
815,NCT02057250,3,1.151831534293333
816,NCT00996203,1,48.47147534131943
816,NCT02744196,2,18.72430465655247
816,NCT02057250,3,6.955860837051684
817,NCT00996203,1,44.75793715597739
817,NCT02744196,2,14.045031078872135
817,NCT02057250,3,2.469864399090514
818,NCT00996203,1,47.39033920128967
818,NCT02744196,2,13.837914547818317
818,NCT02057250,3,2.6908897039583275
819,NCT00996203,1,50.70663789665557
819,NCT02744196,2,13.317209571784472
819,NCT02057250,3,0.0
820,NCT00996203,1,41.83165656324514
820,NCT02744196,2,14.819346000147501
820,NCT02057250,3,0.0
821,NCT00996203,1,43.84370053672861
821,NCT02744196,2,6.183435102080899
821,NCT02057250,3,0.0
822,NCT00996203,1,46.24744186338783
822,NCT02744196,2,16.955486243782378
822,NCT02057250,3,5.460655233527679
823,NCT00996203,1,45.631315860040125
823,NCT02744196,2,10.748234910890542
823,NCT02057250,3,0.0
824,NCT00996203,1,45.382466719174595
824,NCT02744196,2,11.115633519597779
824,NCT02057250,3,0.5087160718108483
825,NCT00996203,1,46.08079782419137
825,NCT02744196,2,12.875667284064363
825,NCT02057250,3,3.7162880337292385
826,NCT00996203,1,49.15481838320406
826,NCT02744196,2,14.776125654422367
826,NCT02057250,3,5.342443843734685
827,NCT00996203,1,46.003743134916206
827,NCT02744196,2,7.268301749553887
827,NCT02057250,3,0.0
828,NCT00996203,1,43.1351978078993
828,NCT02744196,2,13.999327084901308
828,NCT02057250,3,2.3201976907379565
829,NCT00996203,1,51.60657698013418
829,NCT02744196,2,13.995295257691382
829,NCT02057250,3,2.4431250306894263
830,NCT00996203,1,41.678846831358975
830,NCT02744196,2,7.397124184301405
830,NCT02057250,3,0.0
831,NCT00996203,1,47.36372769257493
831,NCT02744196,2,7.548397736967878
831,NCT02057250,3,0.0
832,NCT00996203,1,43.030459940524864
832,NCT02744196,2,13.025445915751243
832,NCT02057250,3,4.8646116473152174
833,NCT00996203,1,51.981949737274846
833,NCT02744196,2,12.211400898169755
833,NCT02057250,3,0.0
834,NCT00996203,1,42.55242939880324
834,NCT02744196,2,8.949334425074985
834,NCT02057250,3,0.0
835,NCT00996203,1,47.6354078068433
835,NCT02744196,2,7.1733322133666135
835,NCT02057250,3,0.0
836,NCT00996203,1,46.93838063203339
836,NCT02744196,2,10.950549168943091
836,NCT02057250,3,0.0
837,NCT00996203,1,39.100872744168555
837,NCT02744196,2,8.520235164596118
837,NCT02057250,3,0.0
838,NCT00996203,1,47.72018678620069
838,NCT02744196,2,11.245242915992876
838,NCT02057250,3,0.0
839,NCT00996203,1,45.221265136395644
839,NCT02744196,2,15.218814674226097
839,NCT02057250,3,2.387246912676425
840,NCT00996203,1,47.75395748881726
840,NCT02744196,2,11.046799754296954
840,NCT02057250,3,3.020088251578286
841,NCT00996203,1,48.823706432322396
841,NCT02744196,2,14.66280147136389
841,NCT02057250,3,6.528824827074898
842,NCT00996203,1,43.319343123993384
842,NCT02744196,2,9.812954464039459
842,NCT02057250,3,1.3910151682010274
843,NCT00996203,1,46.34926053502645
843,NCT02744196,2,13.321828251194251
843,NCT02057250,3,5.879998762961962
844,NCT00996203,1,49.36500290605967
844,NCT02744196,2,13.830130031516227
844,NCT02057250,3,0.7882078962217209
845,NCT00996203,1,43.97382015586744
845,NCT02744196,2,13.83319248493566
845,NCT02057250,3,3.635753170369407
846,NCT00996203,1,44.57876684267046
846,NCT02744196,2,14.362182944617619
846,NCT02057250,3,5.526722721371813
847,NCT00996203,1,47.335750160092275
847,NCT02744196,2,14.958764626180168
847,NCT02057250,3,0.4434126659805192
848,NCT00996203,1,44.82728401796913
848,NCT02744196,2,11.859201967832528
848,NCT02057250,3,0.0
849,NCT00996203,1,52.12184394128359
849,NCT02744196,2,11.176230044684084
849,NCT02057250,3,3.392241823772641
850,NCT00996203,1,46.77464173172804
850,NCT02744196,2,10.276141074530395
850,NCT02057250,3,1.6393945234152967
851,NCT00996203,1,47.28077189617322
851,NCT02744196,2,14.653511572249622
851,NCT02057250,3,1.4006710938022344
852,NCT00996203,1,46.95981863422982
852,NCT02744196,2,19.59438293693293
852,NCT02057250,3,7.01353945878944
853,NCT00996203,1,49.01478440216794
853,NCT02744196,2,12.500101641018968
853,NCT02057250,3,2.8299094037540575
854,NCT00996203,1,43.572220446804735
854,NCT02744196,2,16.741028073310833
854,NCT02057250,3,4.341041409954409
855,NCT00996203,1,47.930587409663765
855,NCT02744196,2,16.2987177350126
855,NCT02057250,3,3.056278298494486
856,NCT00996203,1,49.35061059448225
856,NCT02744196,2,10.702710423649217
856,NCT02057250,3,0.0
857,NCT00996203,1,44.36480094708303
857,NCT02744196,2,7.757422903146096
857,NCT02057250,3,6.297127092486868
858,NCT00996203,1,49.146600455553916
858,NCT02744196,2,14.443849623471438
858,NCT02057250,3,8.657447332042507
859,NCT00996203,1,46.57948232733683
859,NCT02744196,2,13.267358352259127
859,NCT02057250,3,2.2587759943930608
860,NCT00996203,1,52.30397116614055
860,NCT02744196,2,18.093888251476255
860,NCT02057250,3,6.8654962156126444
861,NCT00996203,1,42.33816534136971
861,NCT02744196,2,10.361265668099067
861,NCT02057250,3,0.0
862,NCT00996203,1,44.346346853657245
862,NCT02744196,2,7.670724896007583
862,NCT02057250,3,0.0
863,NCT00996203,1,49.642715620510046
863,NCT02744196,2,11.519411075120706
863,NCT02057250,3,3.2329494879630007
864,NCT00996203,1,50.94141485367896
864,NCT02744196,2,13.842549888826497
864,NCT02057250,3,3.2488762363566757
865,NCT00996203,1,48.13740139430532
865,NCT02744196,2,6.735990582399709
865,NCT02057250,3,0.0
866,NCT00996203,1,50.08181557498552
866,NCT02744196,2,14.39986254586502
866,NCT02057250,3,0.23002572376688252
867,NCT00996203,1,42.6571112725786
867,NCT02744196,2,6.581098967183781
867,NCT02057250,3,0.0
868,NCT00996203,1,45.82775966028413
868,NCT02744196,2,14.120297688219333
868,NCT02057250,3,0.0
869,NCT00996203,1,48.70048907789668
869,NCT02744196,2,15.900029640747535
869,NCT02057250,3,7.5169746039519785
870,NCT00996203,1,45.796054494645055
870,NCT02744196,2,12.671244037514406
870,NCT02057250,3,0.5620841555236792
871,NCT00996203,1,44.385886258574025
871,NCT02744196,2,8.375032833338244
871,NCT02057250,3,0.0
872,NCT00996203,1,54.79727714667716
872,NCT02744196,2,14.665998022903521
872,NCT02057250,3,4.954555136856443
873,NCT00996203,1,48.204516035591915
873,NCT02744196,2,13.876269426137238
873,NCT02057250,3,1.9595971641294792
874,NCT00996203,1,53.16511675191886
874,NCT02744196,2,16.53055302921789
874,NCT02057250,3,8.447662880359678
875,NCT00996203,1,50.50783890042405
875,NCT02744196,2,13.17376743619127
875,NCT02057250,3,0.0
876,NCT00996203,1,45.70308576315267
876,NCT02744196,2,14.008471911824017
876,NCT02057250,3,0.0
877,NCT00996203,1,52.742365736948585
877,NCT02744196,2,10.109484518751339
877,NCT02057250,3,1.5448915159710035
878,NCT00996203,1,51.38669198787612
878,NCT02744196,2,16.72947233690284
878,NCT02057250,3,6.617503626685058
879,NCT00996203,1,51.00947763431491
879,NCT02744196,2,12.737861244703454
879,NCT02057250,3,3.031401766442441
880,NCT00996203,1,43.54552583541806
880,NCT02744196,2,12.606097054409682
880,NCT02057250,3,2.3787043238618693
881,NCT00996203,1,52.29527621942458
881,NCT02744196,2,14.93886222317703
881,NCT02057250,3,0.7773285753337176
882,NCT00996203,1,47.98082145569651
882,NCT02744196,2,15.906735153478966
882,NCT02057250,3,2.3563432155003934
883,NCT00996203,1,48.53227276987289
883,NCT02744196,2,13.536204465426968
883,NCT02057250,3,3.3826098009700094
884,NCT00996203,1,41.6605246374209
884,NCT02744196,2,15.43496065238513
884,NCT02057250,3,5.991383290401073
885,NCT00996203,1,47.90612731400511
885,NCT02744196,2,18.358087700158855
885,NCT02057250,3,4.554623245529126
886,NCT00996203,1,48.78640051306279
886,NCT02744196,2,19.785915488927177
886,NCT02057250,3,7.222009456794555
887,NCT00996203,1,49.37217646870751
887,NCT02744196,2,12.732367831969452
887,NCT02057250,3,3.134051451398824
888,NCT00996203,1,42.74017620908347
888,NCT02744196,2,11.845376598506478
888,NCT02057250,3,5.959482966218248
889,NCT00996203,1,47.867780423597154
889,NCT02744196,2,16.634488920236947
889,NCT02057250,3,8.87440585857407
890,NCT00996203,1,42.921174075594095
890,NCT02744196,2,17.780566533933438
890,NCT02057250,3,5.071530054298281
891,NCT00996203,1,44.746802991784165
891,NCT02744196,2,18.158022697720874
891,NCT02057250,3,7.0068690960052775
892,NCT00996203,1,46.18433939062178
892,NCT02744196,2,7.9245540588178285
892,NCT02057250,3,0.0
893,NCT00996203,1,41.33841303081529
893,NCT02744196,2,15.776639358512575
893,NCT02057250,3,5.9046803085147985
894,NCT00996203,1,40.44720440340769
894,NCT02744196,2,6.045637766008485
894,NCT02057250,3,0.0
895,NCT00996203,1,47.60240031287926
895,NCT02744196,2,12.936512308689716
895,NCT02057250,3,0.8213608962174445
896,NCT00996203,1,46.85995733705978
896,NCT02744196,2,16.872453908021868
896,NCT02057250,3,4.916896621127656
897,NCT00996203,1,41.46977721167923
897,NCT02744196,2,11.906429372731786
897,NCT02057250,3,0.7543708929911302
898,NCT00996203,1,43.048123566314416
898,NCT02744196,2,13.837113086471781
898,NCT02057250,3,4.7298359185974475
899,NCT00996203,1,36.87402807700684
899,NCT02744196,2,8.59508967951691
899,NCT02057250,3,0.0
900,NCT00996203,1,40.79387603178885
900,NCT02744196,2,16.576020110993188
900,NCT02057250,3,3.87437209955004
901,NCT00996203,1,42.90091494140739
901,NCT02744196,2,15.750854880995321
901,NCT02057250,3,1.181999580095083
902,NCT00996203,1,47.75994178366491
902,NCT02744196,2,10.84164868692827
902,NCT02057250,3,0.0
903,NCT00996203,1,48.09712508583272
903,NCT02744196,2,9.77292592119306
903,NCT02057250,3,0.0
904,NCT00996203,1,52.21683058440525
904,NCT02744196,2,17.32556375678807
904,NCT02057250,3,10.18081801912597
905,NCT00996203,1,50.149680625108005
905,NCT02744196,2,18.687591449737784
905,NCT02057250,3,10.679484682450104
906,NCT00996203,1,48.44326467808296
906,NCT02744196,2,12.17389725094274
906,NCT02057250,3,0.3494795759198772
907,NCT00996203,1,40.32836081505203
907,NCT02744196,2,9.207518035132804
907,NCT02057250,3,0.0
908,NCT00996203,1,44.76006453652362
908,NCT02744196,2,11.879225290032444
908,NCT02057250,3,0.0
909,NCT00996203,1,51.15858693552406
909,NCT02744196,2,11.448104753726621
909,NCT02057250,3,0.0
910,NCT00996203,1,45.22780279427571
910,NCT02744196,2,10.392002283933694
910,NCT02057250,3,1.4511494057246581
911,NCT00996203,1,47.5003487537207
911,NCT02744196,2,10.683912012614405
911,NCT02057250,3,0.0
912,NCT00996203,1,40.08960689602805
912,NCT02744196,2,10.038977725739837
912,NCT02057250,3,1.5850960626485073
913,NCT00996203,1,45.17376732249084
913,NCT02744196,2,11.529008865040355
913,NCT02057250,3,0.0
914,NCT00996203,1,45.90669828135612
914,NCT02744196,2,14.851322059963316
914,NCT02057250,3,5.971677669610367
915,NCT00996203,1,45.226815559661055
915,NCT02744196,2,16.377381651401453
915,NCT02057250,3,7.02151293604667
916,NCT00996203,1,47.458455606727426
916,NCT02744196,2,11.987534441771338
916,NCT02057250,3,0.0
917,NCT00996203,1,46.91879487245184
917,NCT02744196,2,20.3352741406543
917,NCT02057250,3,6.612500542989885
918,NCT00996203,1,47.215806019680976
918,NCT02744196,2,10.139880305350543
918,NCT02057250,3,0.0
919,NCT00996203,1,43.77715488399286
919,NCT02744196,2,9.22114219029882
919,NCT02057250,3,5.597432868967404
920,NCT00996203,1,43.14316256676191
920,NCT02744196,2,13.083530664029505
920,NCT02057250,3,0.0
921,NCT00996203,1,40.025436739162956
921,NCT02744196,2,6.976146188956424
921,NCT02057250,3,0.0
922,NCT00996203,1,47.036868632447536
922,NCT02744196,2,11.10257366901148
922,NCT02057250,3,0.0
923,NCT00996203,1,48.58848679070157
923,NCT02744196,2,11.62436177879298
923,NCT02057250,3,0.0
924,NCT00996203,1,44.63361898074755
924,NCT02744196,2,12.320961555104095
924,NCT02057250,3,8.213475629025874
925,NCT00996203,1,45.87731306412182
925,NCT02744196,2,10.693852469593393
925,NCT02057250,3,0.0
926,NCT00996203,1,46.78972164574892
926,NCT02744196,2,15.592381430114797
926,NCT02057250,3,0.0
927,NCT00996203,1,43.34863281945866
927,NCT02744196,2,12.841954495386071
927,NCT02057250,3,2.3033208436055657
928,NCT00996203,1,45.69296907411238
928,NCT02744196,2,15.785312617261537
928,NCT02057250,3,3.0659403303017627
929,NCT00996203,1,47.57055515045026
929,NCT02744196,2,14.551525724423522
929,NCT02057250,3,8.165549391801962
930,NCT00996203,1,45.44547922951768
930,NCT02744196,2,11.09865811534101
930,NCT02057250,3,0.0
931,NCT00996203,1,45.282617063428596
931,NCT02744196,2,14.748933683988207
931,NCT02057250,3,4.580939476704363
932,NCT00996203,1,41.15785355047409
932,NCT02744196,2,21.92908200059537
932,NCT02057250,3,10.039924269248734
933,NCT00996203,1,47.95718003338947
933,NCT02744196,2,15.68486632377381
933,NCT02057250,3,1.3119860014994593
934,NCT00996203,1,48.05498668831652
934,NCT02744196,2,11.822602539994884
934,NCT02057250,3,1.083114512959774
935,NCT00996203,1,45.38234377598536
935,NCT02744196,2,8.514491191385503
935,NCT02057250,3,0.0
936,NCT00996203,1,48.82943507412186
936,NCT02744196,2,5.769601522747964
936,NCT02057250,3,0.0
937,NCT00996203,1,43.83083906594056
937,NCT02744196,2,11.437314734140285
937,NCT02057250,3,2.76534688324332
938,NCT00996203,1,45.76853299682831
938,NCT02744196,2,12.644151176872926
938,NCT02057250,3,0.9928496691602957
939,NCT00996203,1,56.270639941235686
939,NCT02744196,2,15.10517499075766
939,NCT02057250,3,9.583379737245593
940,NCT00996203,1,51.71301788496646
940,NCT02744196,2,8.254920508613171
940,NCT02057250,3,0.7510355185381189
941,NCT00996203,1,49.998122368106884
941,NCT02744196,2,19.197132152108313
941,NCT02057250,3,7.98383885677731
942,NCT00996203,1,41.803614113537286
942,NCT02744196,2,10.004990145587126
942,NCT02057250,3,0.16354387650861357
943,NCT00996203,1,45.817543984022755
943,NCT02744196,2,14.001451089030251
943,NCT02057250,3,3.7734391114227424
944,NCT00996203,1,42.98415567149241
944,NCT02744196,2,17.9712457765906
944,NCT02057250,3,5.695405190552976
945,NCT00996203,1,42.7548249058367
945,NCT02744196,2,10.830013451721225
945,NCT02057250,3,0.0
946,NCT00996203,1,42.383276771732355
946,NCT02744196,2,7.836589527956171
946,NCT02057250,3,0.0
947,NCT00996203,1,41.63857623951124
947,NCT02744196,2,6.00338970395889
947,NCT02057250,3,0.0
948,NCT00996203,1,43.844084342095556
948,NCT02744196,2,9.784711197568594
948,NCT02057250,3,0.0
949,NCT00996203,1,45.460682067759535
949,NCT02744196,2,11.360181943640287
949,NCT02057250,3,6.571892020278209
950,NCT00996203,1,42.297638878119415
950,NCT02744196,2,13.688260629636831
950,NCT02057250,3,6.012684263317759
951,NCT00996203,1,49.01725804077726
951,NCT02744196,2,10.231931456428086
951,NCT02057250,3,0.0
952,NCT00996203,1,44.98952257014395
952,NCT02744196,2,10.69556857970081
952,NCT02057250,3,0.0
953,NCT00996203,1,41.296865818301484
953,NCT02744196,2,11.516251899493954
953,NCT02057250,3,8.520864777027287
954,NCT00996203,1,46.000941869463404
954,NCT02744196,2,13.203484884461202
954,NCT02057250,3,3.0719858743667783
955,NCT00996203,1,48.37025707352692
955,NCT02744196,2,5.051301653434499
955,NCT02057250,3,0.0
956,NCT00996203,1,43.987042436022186
956,NCT02744196,2,4.038596731417895
956,NCT02057250,3,0.0
957,NCT00996203,1,42.17788980306628
957,NCT02744196,2,16.99070662014296
957,NCT02057250,3,5.887695018335353
958,NCT00996203,1,47.485334286276974
958,NCT02744196,2,15.452975780346756
958,NCT02057250,3,3.369222172004075
959,NCT00996203,1,49.64583415645289
959,NCT02744196,2,14.513390596738182
959,NCT02057250,3,2.6985302514763245
960,NCT00996203,1,48.81669843077157
960,NCT02744196,2,13.551676869771423
960,NCT02057250,3,3.736751996681774
961,NCT00996203,1,45.35107671043792
961,NCT02744196,2,14.921734339140476
961,NCT02057250,3,2.0263975647571533
962,NCT00996203,1,41.37137049645068
962,NCT02744196,2,7.9340758722623095
962,NCT02057250,3,0.0
963,NCT00996203,1,48.14077015094516
963,NCT02744196,2,11.410018686155194
963,NCT02057250,3,0.0
964,NCT00996203,1,45.43511425141356
964,NCT02744196,2,15.56704572849909
964,NCT02057250,3,1.7127707770853495
965,NCT00996203,1,48.98530682454505
965,NCT02744196,2,15.233966111135775
965,NCT02057250,3,0.0
966,NCT00996203,1,45.08708648694138
966,NCT02744196,2,10.738814891234169
966,NCT02057250,3,2.3134268721796287
967,NCT00996203,1,43.1948942776331
967,NCT02744196,2,17.28640779760415
967,NCT02057250,3,2.9218601023096453
968,NCT00996203,1,46.678757605656315
968,NCT02744196,2,10.396347227329143
968,NCT02057250,3,0.0
969,NCT00996203,1,44.41827920642713
969,NCT02744196,2,8.68670425586988
969,NCT02057250,3,0.0
970,NCT00996203,1,50.50371001822855
970,NCT02744196,2,13.022792266666821
970,NCT02057250,3,0.37269838479575257
971,NCT00996203,1,46.548552804927844
971,NCT02744196,2,13.473672775243568
971,NCT02057250,3,5.678291625301041
972,NCT00996203,1,42.74629874710028
972,NCT02744196,2,14.372412455161157
972,NCT02057250,3,4.84449574751297
973,NCT00996203,1,53.67267523419187
973,NCT02744196,2,19.946556087597497
973,NCT02057250,3,13.188746221792844
974,NCT00996203,1,42.69740150623645
974,NCT02744196,2,6.521713927795786
974,NCT02057250,3,0.0
975,NCT00996203,1,46.36108925620224
975,NCT02744196,2,6.577494658368635
975,NCT02057250,3,0.10520797068292054
976,NCT00996203,1,41.88278669145187
976,NCT02744196,2,13.510844072346229
976,NCT02057250,3,0.0
977,NCT00996203,1,47.066000151805696
977,NCT02744196,2,11.388957240010807
977,NCT02057250,3,0.0
978,NCT00996203,1,46.499884654897976
978,NCT02744196,2,16.71553312890171
978,NCT02057250,3,4.940903420839893
979,NCT00996203,1,50.31668542032036
979,NCT02744196,2,14.954664165133416
979,NCT02057250,3,8.431473355714083
980,NCT00996203,1,48.080649226917515
980,NCT02744196,2,14.352884870241922
980,NCT02057250,3,0.33223976093147056
981,NCT00996203,1,45.29548348679116
981,NCT02744196,2,18.38931502680426
981,NCT02057250,3,9.770869998257536
982,NCT00996203,1,35.97130267271485
982,NCT02744196,2,12.03067838140613
982,NCT02057250,3,3.4207506039654265
983,NCT00996203,1,49.34223496591593
983,NCT02744196,2,11.111459001270635
983,NCT02057250,3,0.8929354142186957
984,NCT00996203,1,46.506301652654386
984,NCT02744196,2,15.759753712360775
984,NCT02057250,3,8.718034237688563
985,NCT00996203,1,43.803463192023386
985,NCT02744196,2,13.235301309827483
985,NCT02057250,3,0.3283675361161557
986,NCT00996203,1,42.00339986107634
986,NCT02744196,2,12.916105653203367
986,NCT02057250,3,0.0
987,NCT00996203,1,47.162956728372016
987,NCT02744196,2,12.21800237050203
987,NCT02057250,3,0.0
988,NCT00996203,1,46.58375780316066
988,NCT02744196,2,14.194771870268694
988,NCT02057250,3,0.5082930695341628
989,NCT00996203,1,43.70981775124615
989,NCT02744196,2,12.250533387462836
989,NCT02057250,3,5.721031170863001
990,NCT00996203,1,50.747705953131984
990,NCT02744196,2,12.873379869452794
990,NCT02057250,3,0.0
991,NCT00996203,1,43.102489030072455
991,NCT02744196,2,12.009099696929221
991,NCT02057250,3,0.0
992,NCT00996203,1,47.2764485771763
992,NCT02744196,2,13.049943754061635
992,NCT02057250,3,3.1531546615092707
993,NCT00996203,1,50.01878687643144
993,NCT02744196,2,14.507463917057855
993,NCT02057250,3,4.0240193492216125
994,NCT00996203,1,42.695291798609446
994,NCT02744196,2,11.547180456668798
994,NCT02057250,3,2.8938257528027886
995,NCT00996203,1,48.03328801795656
995,NCT02744196,2,9.488108915613997
995,NCT02057250,3,0.0
996,NCT00996203,1,45.50574299202382
996,NCT02744196,2,11.634446348614457
996,NCT02057250,3,0.0
997,NCT00996203,1,49.555709837653325
997,NCT02744196,2,11.202346158050311
997,NCT02057250,3,0.0
998,NCT00996203,1,48.85868495030092
998,NCT02744196,2,16.03040361017116
998,NCT02057250,3,9.666327246353628
999,NCT00996203,1,39.79350038023644
999,NCT02744196,2,10.499402841972296
999,NCT02057250,3,3.242238697202076
